ORDER,First Name,Last Name,Mailing Street,Mailing City,Mailing State,Mailing Zip,Phone,Phone to Name,Phone Is Valid,Phone Line Type,Phone Is Prepaid,Phone Is Commercial,Address to Name,Address Is Valid,Address Type,Address Is Active,Address Is Commercial,Call Disposition
5102,Joyce,Keller,1548 Indiana Avenue,Ewa Beach,HI,96706,802-891-2400,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,5
5103,Tyra,Griffith,2381 Orchard Street,Minneapolis,MN,55401,415-744-6729,Match,TRUE,Non-fixed VOIP,Unknown,TRUE,Match,TRUE,Single unit,TRUE,TRUE,6
5104,Toni,Mixon,393 Spring Avenue,Eagleville,PA,19403,724-370-1422,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,2
5105,Julie,Hardy,4785 Elsie Drive,Sioux Falls,SD,57102,707-723-0041,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,5
5106,Catherine,Hanson,3971 Bolman Court,Buckley,IL,60918,919-362-2577,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
5107,Sue,Perkins,2428 Owen Lane,Naples,FL,33940,319-278-4537,No match,TRUE,Fixed VOIP,FALSE,TRUE,Not in Database,TRUE,Not in Database,Not in Database,Not in Database,1
5108,Kendra,Pitzer,3023 Bolman Court,Springfield,IL,62707,469-433-4334,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,6
5109,Danielle,Kuebler,1065 Armbrester Drive,Anaheim,CA,92801,970-827-8331,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
5110,Gary,Johnson,2530 Lyon Avenue,Burlington,MA,1803,406-498-2079,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,1
5111,Daniel,Ake,2422 Stonecoal Road,Toledo,OH,43604,650-361-3049,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,2
5112,Frank,Garcia,1033 Walkers Ridge Way,Northbrook,IL,60062,360-250-7310,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,6
5113,Zachary,Cole,2547 Cerullo Road,Louisville,KY,40202,281-492-5001,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
5114,Roxanne,Solari,1290 Hawks Nest Lane,Stlouis,MO,63101,716-772-0759,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
5115,William,Krumm,1222 Jessie Street,Duncan Falls,OH,43734,269-707-6500,No name found,TRUE,Non-fixed VOIP,Unknown,TRUE,Match,TRUE,Multi unit,TRUE,FALSE,5
5116,Katherine,Gates,2864 Virgil Street,Panama City,FL,32401,770-633-8567,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,2
5117,Louise,Marsh,3727 Wexford Way,Columbia,SC,29201,678-354-3459,No match,TRUE,Non-fixed VOIP,Unknown,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5118,Jennifer,Carr,1837 Spirit Drive,Daytona Beach,FL,32114,312-525-9777,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
5119,Marianne,Winters,2751 Tator Patch Road,Chicago,IL,60631,727-488-4411,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,2
5120,Heather,House,454 Scott Street,New York,NY,10005,205-682-4722,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5121,James,Bell,2509 Joanne Lane,Harvard,MA,1451,321-377-7290,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5122,Abel,Lee,3141 Wakefield Street,Philadelphia,PA,19125,347-953-3748,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
5123,Miguel,Pohlman,1800 Terra Cotta Street,Red Lake,MN,56671,360-568-8459,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,PO box,TRUE,FALSE,1
5124,Jessica,Briner,4515 Henry Ford Avenue,Brooklyn,NY,11206,540-228-6931,No name found,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,5
5125,Juan,Newson,1110 Dovetail Drive,Westchester,IL,60154,216-890-7969,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
5126,Kathie,Lane,3884 Holt Street,West Palm Beach,FL,33411,641-588-4645,No match,TRUE,Non-fixed VOIP,FALSE,FALSE,No match,TRUE,Single unit,TRUE,TRUE,3
5127,Stuart,Moss,1131 Rainy Day Drive,Boston,MA,2110,719-595-0122,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Unknown address type,Unknown,FALSE,3
5128,Ashely,McKissick,23 Norma Lane,Shreveport,LA,71101,315-616-5329,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,1
5129,Margaret,Manjarrez,2667 Beechwood Drive,Pittsburgh,PA,15222,907-788-8971,No match,TRUE,Fixed VOIP,Unknown,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
5130,Andre,Fritz,2823 Jody Road,Shillington,PA,19067,651-789-0919,No match,TRUE,Fixed VOIP,Unknown,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
5131,James,Moon,647 Turkey Pen Road,New York,NY,10016,978-386-9758,No match,TRUE,Fixed VOIP,Unknown,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
5132,Jennie,Stewart,2746 Austin Avenue,Waycross,GA,31501,856-873-4558,No match,TRUE,Fixed VOIP,Unknown,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
5133,Patricia,Clark,1454 Eagle Drive,Detroit,MI,48219,973-529-7102,Match,TRUE,Fixed VOIP,FALSE,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,1
5134,Charlotte,Skoog,2947 Simpson Square,Alfalfa,OK,73033,718-237-5948,Match,TRUE,Non-fixed VOIP,Unknown,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,6
5135,David,Hernandez,2960 Stanton Hollow Road,Waltham,MA,2154,262-547-7073,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
5136,Gail,Patrick,2165 Ethels Lane,Lakeland,FL,33813,321-281-9717,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
5137,Sarah,Hopper,3468 Tully Street,Livonia,MI,48150,608-383-1227,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
5138,Deborah,Baker,1428 Hillcrest Lane,El Toro,CA,92630,609-304-9032,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
5139,Betty,Lopez,4295 Paul Wayne Haggerty Road,Avondale,LA,70094,316-618-0091,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
5140,Joseph,Watson,3444 Dogwood Road,Phoenix,AZ,85034,404-873-4976,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,5
5141,Pamela,Gould,4984 Doe Meadow Drive,Baltimore,MD,21202,202-598-0382,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
5142,Juanita,Johnson,2479 Laurel Lee,Kansas City,MO,64106,310-460-0644,No match,TRUE,Landline,FALSE,FALSE,Not Valid Address,FALSE,Not Valid Address,Not Valid Address,Not Valid Address,2
5143,Sandra,Israel,2985 Sand Fork Road,North Webster,IN,46555,707-364-2124,No match,TRUE,Landline,FALSE,TRUE,No name found,TRUE,PO box,FALSE,FALSE,1
5144,Christiana,Kelly,765 Scenic Way,Springfield,IL,62703,702-256-6826,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
5145,Lisa,Erdmann,2170 Jim Rosa Lane,Oakland,CA,94612,715-973-7368,No name found,TRUE,Non-fixed VOIP,FALSE,TRUE,Not in Database,TRUE,Not in Database,Not in Database,Not in Database,1
5146,Evelyn,Bryant,2678 Calvin Street,Baltimore,MD,21202,610-293-1977,Match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5147,Brian,Beeks,3350 Pride Avenue,Staten Island,NY,10306,720-903-0870,Match,TRUE,Fixed VOIP,Unknown,FALSE,No match,TRUE,Single unit,TRUE,TRUE,1
5148,Marie,Rush,438 Diamond Street,Asheville,NC,28801,505-433-8513,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5149,Sandra,Gallagher,3067 Leverton Cove Road,Housatonic,MA,1236,904-619-8274,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,2
5150,Mark,Williams,629 Cedar Lane,Boston,MA,2114,815-612-5177,No match,TRUE,Landline,FALSE,TRUE,No name found,TRUE,Unknown address type,Unknown,Unknow,6
5151,Lillian,Williams,4458 Hickory Lane,Washington,DC,20024,978-820-2552,Match,TRUE,Non-fixed VOIP,Unknown,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
5152,Leon,Denton,3960 Heavens Way,Anaheim,CA,92801,304-264-3264,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5153,Douglas,Moore,1012 Berkley Street,Birdsboro,PA,19508,605-243-8571,No match,TRUE,Landline,FALSE,TRUE,No name found,TRUE,Multi unit,TRUE,TRUE,2
5154,Mary,Stevens,1412 Lady Bug Drive,Colorado Springs,CO,80907,440-937-1766,No name found,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5155,Michael,Jacobs,2814 Sugar Camp Road,Owatonna,MN,55060,501-960-8032,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5156,Tanya,Romero,2228 Gnatty Creek Road,Woodmere,NY,11598,419-503-8712,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,2
5157,James,Walter,97 Augusta Park,Nitro,WV,25143,707-964-8662,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
5158,Everett,McGarry,966 James Avenue,Wichita,KS,67202,607-255-1914,Match,TRUE,Fixed VOIP,Unknown,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,1
5159,Sara,Coleman,109 Spadafore Drive,Martinsburg,PA,16662,516-364-9797,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,1
5160,Brooke,Hardee,2122 Holt Street,Delray Beach,FL,33483,951-902-3606,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5161,Erwin,Casady,1215 Dennison Street,Stockton,CA,95219,724-913-9024,No name found,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5162,Norma,Bryant,855 Calico Drive,Spokane,WA,99201,509-789-1966,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5163,Wallace,Adamo,1722 Big Indian,New Orleans,LA,70112,773-405-8692,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5164,Doris,King,554 Vine Street,Wood Dale,IL,60191,701-663-8163,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5165,Harold,Williams,2221 Birch  Street,El Paso,TX,79930,231-832-0017,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,6
5166,John,Jones,4280 Alexander Drive,Denton,TX,76205,804-362-5507,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,6
5167,Brad,Ross,3698 Glory Road,Monterey,TN,38574,630-316-2561,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,5
5168,Lisa,Talley,4349 Stuart Street,Pittsburgh,PA,15201,541-902-9088,No name found,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
5169,Jessica,Ivy,3610 Nutter Street,Blue Springs,MO,64015,815-339-0748,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5170,Kathleen,Holzer,4182 Gambler Lane,Houston,TX,77060,319-524-7456,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,6
5171,Fred,Garcia,3432 Cheshire Road,New Haven,CT,6511,562-256-1976,No match,TRUE,Non-fixed VOIP,Unknown,TRUE,Match,TRUE,Single unit,TRUE,FALSE,2
5172,Martin,Daniels,3548 Pleasant Hill Road,Los Angeles,CA,90017,320-306-9181,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5173,Scott,Quiroz,1471 Lowland Drive,Woodstock,IL,60098,678-443-6459,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,2
5174,Norman,Masters,2775 Matthews Street,Pawpaw,IL,61353,208-450-4875,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
5175,Stacy,Kelley,2175 Rosewood Lane,New York,NY,10036,323-644-0028,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5176,Robert,Burns,1923 Coal Road,Tremont,PA,17981,419-861-0693,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
5177,Audrey,Pruitt,4883 Riverside Drive,Cornelia,GA,30531,507-242-7761,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
5178,Jill,Williams,1150 Sunburst Drive,Bokeelia,FL,33922,781-242-4344,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
5179,Christine,Patten,2460 Meadow View Drive,Hartford,CT,6103,254-967-6808,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
5180,Peter,Williams,2768 Jim Rosa Lane,San Francisco,CA,94107,650-572-1088,No name found,TRUE,Mobile,Unknown,FALSE,No match,TRUE,Single unit,TRUE,TRUE,1
5181,John,Barnhart,1860 Woodland Avenue,Mandeville,LA,70448,423-726-5748,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,6
5182,Irene,Jimenez,4410 Midway Road,Fort Smith,AR,72908,301-558-7291,No match,TRUE,Non-fixed VOIP,Unknown,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
5183,Merle,Chaney,4099 Raccoon Run,Seattle,WA,98121,530-659-1709,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
5184,Michael,Grey,967 Fieldcrest Road,New York,NY,10011,954-932-7539,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,1
5185,Elizabeth,Hofmann,770 Sherwood Circle,Lafayette,LA,70506,318-652-6447,No name found,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,5
5186,Dominique,Snowden,4832 Buckhannan Avenue,Syracuse,NY,13202,408-849-8791,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,5
5187,Phillip,Kiely,2493 Maple Street,Los Angeles,CA,90017,561-929-5438,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
5188,William,Feliciano,4523 Timberbrook Lane,Westminster,CO,80030,318-353-4897,No match,TRUE,Fixed VOIP,FALSE,TRUE,Not Valid Address,FALSE,Not Valid Address,Not Valid Address,Not Valid Address,6
5189,John,Razo,4694 Pike Street,San Diego,CA,92126,704-395-2035,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
5190,Mario,Rigney,1338 Hayhurst Lane,Livonia,MI,48150,870-726-4925,No match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Single unit,TRUE,TRUE,5
5191,Michael,Dick,2560 Doe Meadow Drive,Olney,MD,20832,870-853-8043,No match,TRUE,Fixed VOIP,FALSE,TRUE,No name found,TRUE,Multi unit,TRUE,TRUE,1
5192,Geraldine,Dorrough,469 Southside Lane,Los Angeles,CA,90044,410-745-5566,No match,TRUE,Mobile,Unknown,FALSE,No name found,TRUE,Multi unit,TRUE,TRUE,1
5193,Earlene,Watanabe,4753 Marion Street,Columbia,SC,29210,812-321-0754,No match,TRUE,Fixed VOIP,Unknown,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5194,Deanna,Molina,2213 Parkway Drive,Stanfield,AZ,85272,412-995-1169,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Unknown address type,Unknown,TRUE,2
5195,Frances,Grabowski,2843 Amethyst Drive,Lansing,MI,48933,320-535-6273,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Unknown address type,Unknown,TRUE,2
5196,Sara,Stallard,4930 Henery Street,Wichita,KS,67226,507-325-5083,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,FALSE,TRUE,2
5197,Alisha,Hicks,2908 Evergreen Lane,Los Angeles,CA,90029,734-818-5561,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,FALSE,TRUE,6
5198,Billy,Carter,1291 Wood Street,Bush,LA,70431,201-399-7984,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5199,Jeffrey,Scott,697 Layman Avenue,Fayetteville,NC,28314,917-428-7571,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,1
5200,Frank,Maxwell,2146 Ashton Lane,Austin,TX,78749,337-386-2655,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5201,Curtis,McEachern,2472 Cerullo Road,Louisville,KY,40244,507-245-2321,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
5202,Roxanne,Bell,3405 Concord Street,Charlotte,NC,28202,541-684-4529,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5203,Barbara,Oberg,126 Gateway Avenue,Bakersfield,CA,93301,609-469-9830,No match,TRUE,Mobile,Unknown,FALSE,Match,TRUE,Single unit,TRUE,FALSE,6
5204,Lue,Ford,3744 James Martin Circle,Westerville,OH,43081,615-529-3096,Match,TRUE,Non-fixed VOIP,Unknown,FALSE,Match,TRUE,Single unit,TRUE,TRUE,5
5205,David,Allen,2998 Wilson Street,Encinitas,CA,92024,850-715-8902,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,2
5206,Robert,Ramirez,4187 Chardonnay Drive,Seattle,WA,98109,513-946-1716,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,6
5207,Harriet,Shortt,4770 James Street,Holley,NY,14470,936-857-4189,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5208,Gerald,Geiger,2621 Rainy Day Drive,Waltham,MA,2154,713-443-3225,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,5
5209,Casey,Doucet,4555 Woodstock Drive,Los Angeles,CA,90017,405-486-7829,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,2
5210,Anne,Holley,6 Boring Lane,Oakland,CA,94612,770-259-7742,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5211,Paula,Singletary,3201 Marion Drive,Clearwater,FL,34621,928-240-4961,No name found,TRUE,Tollfree,Unknown,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5212,John,Kouba,927 Barnes Street,Orlando,FL,32822,717-600-3784,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
5213,Tamara,Slack,4630 Woodrow Way,Huntsville,TX,77340,813-922-0926,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,5
5214,Mark,Jones,4409 Metz Lane,Bedford,MA,1730,952-548-5733,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
5215,Frances,Taylor,2087 Bastin Drive,Philadelphia,PA,19108,918-642-2124,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,2
5216,Ronda,Velasquez,4045 Jarvisville Road,Lansing,MI,48933,620-874-1648,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
5217,William,Park,2098 Lowland Drive,De Kalb,IL,60115,972-384-0996,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
5218,Patricia,Griffin,4013 Pearl Street,Sacramento,CA,95827,845-264-4145,Match,TRUE,Non-fixed VOIP,Unknown,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5219,Michelle,Sher,2942 Rosewood Lane,New York,NY,10004,910-762-2928,No match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,6
5220,Betty,Ice,1116 Crowfield Road,Phoenix,AZ,85034,803-703-1013,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
5221,Pierre,Cotton,1568 Spinnaker Lane,Joliet,IL,60432,410-864-4326,Match,TRUE,Non-fixed VOIP,Unknown,TRUE,Not Valid Address,FALSE,Not Valid Address,Not Valid Address,Not Valid Address,2
5222,Charles,Leblanc,3435 Blair Court,Norborne,MO,64668,408-656-9568,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5223,Carolyn,McClellan,2124 Francis Mine,Chico,CA,95926,931-416-2675,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,1
5224,Paulette,Morris,1069 Kerry Way,Los Angeles,CA,90017,202-957-5283,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
5225,Dennis,McClendon,124 Wolf Pen Road,Mountain View,CA,94041,717-329-9843,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5226,Marcella,Ortega,3627 Peck Street,Peterborough,NH,3458,314-841-9551,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
5227,Ethel,Bynum,4190 Grasselli Street,Manchester,NH,3103,770-424-0508,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
5228,Grady,McCall,2293 Orphan Road,Wausau,WI,54401,917-897-7533,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
5229,Anne,Sae,3232 Arlington Avenue,Fordyce,AR,71742,910-297-3618,No match,TRUE,Fixed VOIP,FALSE,FALSE,Not Valid Address,FALSE,Not Valid Address,Not Valid Address,Not Valid Address,6
5230,Anne,Thurston,1877 Water Street,Oakland,CA,94612,602-695-0629,No match,TRUE,Fixed VOIP,FALSE,FALSE,Not Valid Address,FALSE,Not Valid Address,Not Valid Address,Not Valid Address,2
5231,Dorothy,Bourne,1871 Whitetail Lane,Frisco,TX,75034,941-833-0390,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
5232,Leon,Downing,2712 Rollins Road,Elm Creek,NE,68836,251-366-5001,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,1
5233,Walter,Sisneros,1569 Simons Hollow Road,Wyalusing,PA,18853,717-440-8659,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,1
5234,James,Marlatt,2809 Colonial Drive,Wallis,TX,77485,202-336-7872,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,2
5235,Raymond,Fitzgerald,3704 Seth Street,Abilene,TX,79602,203-789-0864,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,1
5236,Daniel,Lane,2503 Daffodil Lane,Arlington,VA,22202,256-920-2609,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5237,Kimberly,Head,2651 Cabell Avenue,Washington,VA,20005,570-729-8746,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,2
5238,Georgette,Stoll,4996 Freedom Lane,Mount Bullion,CA,95300,315-773-9272,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
5239,Willie,Smith,532 Buckhannan Avenue,Syracuse,NY,13202,864-267-2030,Match,TRUE,Non-fixed VOIP,Unknown,TRUE,Match,TRUE,Single unit,TRUE,TRUE,2
5240,Joshua,Gilliam,479 Dark Hollow Road,Hollandale,WI,53544,704-899-7957,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
5241,Mary,Haner,4471 Ash Avenue,Stlouis,MO,63101,214-207-5018,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
5242,Dennis,Wadley,3235 Chatham Way,Washington,MD,20005,562-794-9442,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,2
5243,Kevin,Brown,3109 Fannie Street,San Angelo,TX,76903,914-633-4517,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,FALSE,TRUE,6
5244,Vincent,Brown,2534 Jones Street,Dallas,TX,75244,404-813-5733,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,FALSE,TRUE,2
5245,Richard,Guy,4815 Langtown Road,Harmony,IA,55939,918-487-2121,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5246,Steven,Reynolds,2242 Cost Avenue,Beltsville,MD,20705,973-497-8899,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
5247,Emma,Nash,444 Saint Marys Avenue,Geneva,NY,14456,585-341-9047,No name found,TRUE,Landline,FALSE,TRUE,Not Valid Address,FALSE,Not Valid Address,Not Valid Address,Not Valid Address,6
5248,Joel,Marino,1767 Harron Drive,Glen Burnie,MD,21061,248-597-2003,No name found,TRUE,Mobile,Unknown,FALSE,Match,TRUE,Multi unit,TRUE,TRUE,1
5249,Tanya,Mills,218 Delaware Avenue,San Francisco,CA,94107,309-613-9063,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,1
